Column1,id,symbol,type,interval,amount,startDate,endDate,Column2,buy,sell,growth/drop,closed,high,low,Volume,RSI,BTC,coin,V-BTC,V-B,V-C,status,sell_zscore
928,9e6e7fbe-8d76-11ec-b610-f4d1080d95a2,DUSKUSDT,rsi,15m,500,2/14/2022 9:15,2/14/2022 9:15,0,0.403,0.4053,0.570719603,TRUE,0.4053,0.403,419092,35.6412052,0.01519981,-0.421836228,419092,-50.01099377,32.21989444,FALSE,0
937,ac16ea20-8d76-11ec-8bd2-f4d1080d95a2,RAREUSDT,rsi,15m,500,2/14/2022 9:15,2/14/2022 9:15,0,0.701,0.705,0.570613409,TRUE,0.705,0.698,508756.6,47.58070822,0.01519981,0.142653352,508756.6,-50.01099377,75.27051246,FALSE,0
924,99ff7237-8d76-11ec-ab8b-f4d1080d95a2,ARPAUSDT,rsi,15m,500,2/14/2022 9:15,2/14/2022 9:15,0,0.08568,0.0862,0.60690943,TRUE,0.0862,0.08562,560225.9,42.90330577,0.01519981,0.151727358,560225.9,-50.01099377,-18.29547688,FALSE,0
936,aaca4a3a-8d76-11ec-ba23-f4d1080d95a2,XVGUSDT,rsi,15m,500,2/14/2022 9:15,2/14/2022 12:45,0.145833333,0.011,0.01106,0.545454545,TRUE,0.01106,0.01074,895780,49.96305416,0.01519981,-0.181818182,895780,-50.01099377,15.15785126,FALSE,0
934,a7103996-8d76-11ec-ba03-f4d1080d95a2,TLMUSDT,rsi,15m,500,2/14/2022 9:15,2/14/2022 9:15,0,0.1202,0.1209,0.582362729,TRUE,0.1209,0.1202,2104585,44.09473556,0.01519981,-0.166389351,2104585,-50.01099377,23.04459074,FALSE,0
940,ad810362-8d76-11ec-8e48-f4d1080d95a2,JASMYUSDT,rsi,15m,500,2/14/2022 9:15,2/14/2022 9:15,0,0.03,0.0302,0.666666667,TRUE,0.0302,0.0299,3378352.4,44.25821744,0.01519981,0,3378352.4,-50.01099377,-134.0677071,FALSE,0
946,d69aee72-8d76-11ec-b63f-f4d1080d95a2,VTHOUSDT,rsi,15m,500,2/14/2022 9:15,2/14/2022 13:00,0.15625,0.00384,0.003872,0.833333333,TRUE,0.003872,0.003793,3522591,42.43515521,0.01519981,-0.729166667,3522591,-50.01099377,3.414532087,FALSE,0
945,c9ae1570-8d76-11ec-a021-f4d1080d95a2,HOTUSDT,rsi,15m,500,2/14/2022 9:15,2/14/2022 9:30,0.010416667,0.004662,0.004686,0.514800515,TRUE,0.004686,0.004662,12116325,37.88572078,0.01519981,-0.128700129,12116325,-50.01099377,-54.09178113,FALSE,0
1273,38e08567-8d9a-11ec-8fce-f4d1080d95a2,XTZUSDT,rsi,15m,500,2/14/2022 13:30,2/14/2022 13:30,0,3.95,3.97,0.506329114,TRUE,3.97,3.938,36971.2,69.72397181,0.331813013,0,36971.2,-40.98740905,-193.0391764,FALSE,0
1272,3817589f-8d9a-11ec-a78f-f4d1080d95a2,COTIUSDT,rsi,15m,500,2/14/2022 13:30,2/14/2022 13:30,0,0.2716,0.273,0.515463918,TRUE,0.273,0.2715,989794,63.21616289,0.331813013,-0.036818851,989794,-40.98740905,-18.64913305,FALSE,0
1274,3e9e2b98-8d9a-11ec-a6d7-f4d1080d95a2,JASMYUSDT,rsi,15m,500,2/14/2022 13:30,2/14/2022 13:45,0.010416667,0.0303,0.0305,0.660066007,TRUE,0.0305,0.0299,17311983.3,52.38807556,0.331813013,0,17311983.3,-40.98740905,61.3627862,FALSE,0
249,10d1fec5-8d3e-11ec-83bf-f4d1080d95a2,ILVUSDT,rsi,15m,500,2/14/2022 2:30,2/14/2022 3:45,0.052083333,611.6,614.9,0.539568345,TRUE,614.9,609.5,47.321,35.35026276,0.059733811,0.032701112,47.321,-40.90135741,55.01574354,FALSE,0
278,3255ef66-8d3e-11ec-8002-f4d1080d95a2,GHSTUSDT,rsi,15m,500,2/14/2022 2:30,2/14/2022 2:45,0.010416667,2.016,2.027,0.545634921,TRUE,2.027,2.012,379.7,41.47065332,0.059733811,0.198412698,379.7,-40.90135741,-165.0250198,FALSE,0
288,a331b4cc-8d3f-11ec-ac13-f4d1080d95a2,AUCTIONUSDT,rsi,15m,500,2/14/2022 2:30,2/14/2022 3:30,0.041666667,15.21,15.3,0.591715976,TRUE,15.3,15.18,492.14,56.37905991,0.059733811,0.06574622,492.14,-40.90135741,-19.53102776,FALSE,0
233,07824aa2-8d3e-11ec-9a40-f4d1080d95a2,ZENUSDT,rsi,15m,500,2/14/2022 2:30,2/14/2022 3:45,0.052083333,39.4,39.6,0.507614213,TRUE,39.6,38.88,644.87,37.00866682,0.059733811,0.050761421,644.87,-40.90135741,-30.04791663,FALSE,0
257,1a2b4584-8d3e-11ec-85d4-f4d1080d95a2,HNTUSDT,rsi,15m,500,2/14/2022 2:30,2/14/2022 3:15,0.03125,24.38,24.51,0.533223954,TRUE,24.51,24.04,1068.93,24.80343225,0.059733811,-0.082034454,1068.93,-40.90135741,-180.0248847,FALSE,0
244,0f228d75-8d3e-11ec-93d0-f4d1080d95a2,STORJUSDT,rsi,15m,500,2/14/2022 2:30,2/14/2022 3:45,0.052083333,1.098,1.104,0.546448087,TRUE,1.104,1.0878,2188,31.68818825,0.059733811,0.027322404,2188,-40.90135741,-256.809872,FALSE,0
287,e9683c1a-8d3e-11ec-be84-f4d1080d95a2,BURGERUSDT,rsi,15m,500,2/14/2022 2:30,2/14/2022 2:45,0.010416667,1.79,1.799,0.502793296,TRUE,1.799,1.79,2304.1,43.94150965,0.059733811,-0.279329609,2304.1,-40.90135741,67.81389697,FALSE,0
313,71435c85-8d40-11ec-9770-f4d1080d95a2,LSKUSDT,rsi,15m,500,2/14/2022 2:45,2/14/2022 3:15,0.020833333,1.715,1.729,0.816326531,TRUE,1.729,1.71,2460.9,40.32295305,0.059733811,0.058309038,2460.9,-40.90135741,81.63679954,FALSE,0
239,0b87eb18-8d3e-11ec-a570-f4d1080d95a2,NEOUSDT,rsi,15m,500,2/14/2022 2:30,2/14/2022 12:45,0.427083333,21.21,21.32,0.518623291,TRUE,21.32,20.74,2686.05,39.80470785,0.059733811,-0.094295144,2686.05,-40.90135741,-22.05022245,FALSE,0
274,2e4d668c-8d3e-11ec-ab6f-f4d1080d95a2,ERNUSDT,rsi,15m,500,2/14/2022 2:30,2/14/2022 13:00,0.4375,5.676,5.706,0.528541226,TRUE,5.706,5.541,3826.6,31.87520805,0.059733811,-0.035236082,3826.6,-40.90135741,-63.77985679,FALSE,0
280,332d1cb0-8d3e-11ec-a42e-f4d1080d95a2,RLCUSDT,rsi,15m,500,2/14/2022 2:30,2/14/2022 6:45,0.177083333,1.942,1.954,0.61791967,TRUE,1.954,1.922,4380.6,32.9818058,0.059733811,0.154479918,4380.6,-40.90135741,-81.16011505,FALSE,0
264,205bda61-8d3e-11ec-96fa-f4d1080d95a2,GTCUSDT,rsi,15m,500,2/14/2022 2:30,2/14/2022 3:45,0.052083333,7.134,7.171,0.518643117,TRUE,7.171,7.014,4605.2,35.95659578,0.059733811,-0.140173816,4605.2,-40.90135741,38.89299053,FALSE,0
277,31939428-8d3e-11ec-bdbc-f4d1080d95a2,PYRUSDT,rsi,15m,500,2/14/2022 2:30,2/14/2022 3:15,0.03125,11.45,11.51,0.524017467,TRUE,11.51,11.35,5431.855,17.49722919,0.059733811,-0.174672489,5431.855,-40.90135741,46.8413461,FALSE,0
229,0465a480-8d3e-11ec-965e-f4d1080d95a2,UNIUSDT,rsi,15m,500,2/14/2022 2:30,2/14/2022 3:45,0.052083333,10.24,10.3,0.5859375,TRUE,10.3,10.15,5679.18,41.06001062,0.059733811,0.1953125,5679.18,-40.90135741,-201.5393067,FALSE,0
283,4c13af6e-8d3e-11ec-bbb3-f4d1080d95a2,AGLDUSDT,rsi,15m,500,2/14/2022 2:30,2/14/2022 6:45,0.177083333,1.029,1.035,0.583090379,TRUE,1.035,1.015,7468.8,32.93944494,0.059733811,0.09718173,7468.8,-40.90135741,-618.8812125,FALSE,0
225,02fae71c-8d3e-11ec-bf65-f4d1080d95a2,ATOMUSDT,rsi,15m,500,2/14/2022 2:30,2/14/2022 6:45,0.177083333,25.94,26.08,0.539707016,TRUE,26.08,25.36,9806.83,40.14256136,0.059733811,0.115651503,9806.83,-40.90135741,-138.5800508,FALSE,0
246,0fc73b36-8d3e-11ec-ba90-f4d1080d95a2,AVAXUSDT,rsi,15m,500,2/14/2022 2:30,2/14/2022 3:30,0.041666667,76.92,77.38,0.598023921,TRUE,77.38,76.19,9824.75,39.28489365,0.059733811,0.20800832,9824.75,-40.90135741,1.280745057,FALSE,0
253,18d8c6e2-8d3e-11ec-8564-f4d1080d95a2,ENSUSDT,rsi,15m,500,2/14/2022 2:30,2/14/2022 3:45,0.052083333,16.3,16.39,0.552147239,TRUE,16.39,16.11,10733.1,32.97964013,0.059733811,0.18404908,10733.1,-40.90135741,14.42658691,FALSE,0
286,7dd6035c-8d3e-11ec-b159-f4d1080d95a2,TWTUSDT,rsi,15m,500,2/14/2022 2:30,2/14/2022 3:15,0.03125,0.5288,0.5318,0.567322239,TRUE,0.5318,0.5266,10787,31.77479506,0.059733811,0.189107413,10787,-40.90135741,-45.57337536,FALSE,0
254,192f0417-8d3e-11ec-a5e7-f4d1080d95a2,YGGUSDT,rsi,15m,500,2/14/2022 2:30,2/14/2022 3:15,0.03125,3.016,3.032,0.530503979,TRUE,3.032,2.992,11407.1,41.02755588,0.059733811,0.099469496,11407.1,-40.90135741,-25.47623848,FALSE,0
235,081a074a-8d3e-11ec-9ffa-f4d1080d95a2,NKNUSDT,rsi,15m,500,2/14/2022 2:30,2/14/2022 3:30,0.041666667,0.2221,0.2233,0.540297163,TRUE,0.2233,0.2192,11685,33.49811989,0.059733811,0.090049527,11685,-40.90135741,-504.0821566,FALSE,0
240,0dc3ff0c-8d3e-11ec-b6b5-f4d1080d95a2,FTTUSDT,rsi,15m,500,2/14/2022 2:30,2/14/2022 8:00,0.229166667,43.78,44.01,0.525354043,TRUE,44.01,43.33,12032.41,33.79414401,0.059733811,0.04568296,12032.41,-40.90135741,22.23270317,FALSE,0
226,0351f69d-8d3e-11ec-b1c7-f4d1080d95a2,ARUSDT,rsi,15m,500,2/14/2022 2:30,2/14/2022 2:30,0,30.85,31.03,0.583468395,TRUE,31.03,30.85,12128.46,32.51653141,0.059733811,-0.129659643,12128.46,-40.90135741,-17.95908137,FALSE,0
282,36ab9059-8d3e-11ec-acd5-f4d1080d95a2,DEGOUSDT,rsi,15m,500,2/14/2022 2:30,2/14/2022 3:15,0.03125,3.24,3.26,0.617283951,TRUE,3.26,3.24,13712.76,33.71125312,0.059733811,-0.925925926,13712.76,-40.90135741,51.71066948,FALSE,0
234,07cad059-8d3e-11ec-9923-f4d1080d95a2,LUNAUSDT,rsi,15m,500,2/14/2022 2:30,2/14/2022 3:15,0.03125,52.12,52.39,0.518035303,TRUE,52.39,51.76,15843.49,53.08571196,0.059733811,0.019186493,15843.49,-40.90135741,-55.79288402,FALSE,0
237,0ae29a35-8d3e-11ec-a866-f4d1080d95a2,ETCUSDT,rsi,15m,500,2/14/2022 2:30,2/14/2022 5:30,0.125,32.93,31.94,-3.006377164,TRUE,32.94,31.94,22068.15,52.34875999,0.059733811,0.242939569,22068.15,-40.90135741,-42.6873118,FALSE,0
268,27b7addc-8d3e-11ec-ba19-f4d1080d95a2,SYSUSDT,rsi,15m,500,2/14/2022 2:30,2/14/2022 3:30,0.041666667,0.7944,0.7994,0.629405841,TRUE,0.7994,0.787,25237,42.66180767,0.059733811,-0.050352467,25237,-40.90135741,-32.58707453,FALSE,0
269,28060bc3-8d3e-11ec-8f91-f4d1080d95a2,VIDTUSDT,rsi,15m,500,2/14/2022 2:30,2/14/2022 2:45,0.010416667,0.4794,0.4823,0.60492282,TRUE,0.4823,0.4761,28542.7,35.94952702,0.059733811,-0.104297038,28542.7,-40.90135741,-98.75519835,FALSE,0
241,0e12f319-8d3e-11ec-ab9d-f4d1080d95a2,CLVUSDT,rsi,15m,500,2/14/2022 2:30,2/14/2022 2:45,0.010416667,0.399,0.401,0.501253133,TRUE,0.401,0.396,29804.6,42.3382475,0.059733811,0,29804.6,-40.90135741,-320.5666239,FALSE,0
243,0ed5c96d-8d3e-11ec-9841-f4d1080d95a2,VITEUSDT,rsi,15m,500,2/14/2022 2:30,2/14/2022 3:45,0.052083333,0.05056,0.05092,0.712025316,TRUE,0.05092,0.05018,42459.4,23.51482165,0.059733811,0.039556962,42459.4,-40.90135741,-129.7983485,FALSE,0
255,198509f1-8d3e-11ec-8bc6-f4d1080d95a2,SXPUSDT,rsi,15m,500,2/14/2022 2:30,2/14/2022 3:15,0.03125,1.323,1.33,0.529100529,TRUE,1.33,1.306,42751.9,36.29528286,0.059733811,0.07558579,42751.9,-40.90135741,-15.21359285,FALSE,0
248,1079ae2c-8d3e-11ec-9c16-f4d1080d95a2,NEARUSDT,rsi,15m,500,2/14/2022 2:30,2/14/2022 4:30,0.083333333,10.183,10.236,0.520475302,TRUE,10.236,10.076,48970.6,38.38543174,0.059733811,0.098202887,48970.6,-40.90135741,-13.32472953,FALSE,0
236,0a96d40e-8d3e-11ec-b096-f4d1080d95a2,DODOUSDT,rsi,15m,500,2/14/2022 2:30,2/14/2022 5:00,0.104166667,0.488,0.491,0.614754098,TRUE,0.491,0.482,51346,36.15385946,0.059733811,0.204918033,51346,-40.90135741,-3.769524403,FALSE,0
266,21afb3c2-8d3e-11ec-94d9-f4d1080d95a2,SUSHIUSDT,rsi,15m,500,2/14/2022 2:30,2/14/2022 3:15,0.03125,4.011,4.032,0.523560209,TRUE,4.032,3.961,54134.2,42.02569547,0.059733811,0.34904014,54134.2,-40.90135741,9.106073425,FALSE,0
230,04b0b120-8d3e-11ec-947e-f4d1080d95a2,MBOXUSDT,rsi,15m,500,2/14/2022 2:30,2/14/2022 3:15,0.03125,2.792,2.806,0.501432665,TRUE,2.806,2.762,55113.7,30.81729605,0.059733811,-0.465616046,55113.7,-40.90135741,64.71566961,FALSE,0
284,65c4e084-8d3e-11ec-823c-f4d1080d95a2,FIOUSDT,rsi,15m,500,2/14/2022 2:30,2/14/2022 7:15,0.197916667,0.0978,0.0984,0.613496933,TRUE,0.0984,0.0964,57767,35.49753819,0.059733811,0.204498978,57767,-40.90135741,53.38861288,FALSE,0
273,2df352a4-8d3e-11ec-99af-f4d1080d95a2,CFXUSDT,rsi,15m,500,2/14/2022 2:30,2/14/2022 7:00,0.1875,0.1201,0.1208,0.582847627,TRUE,0.1208,0.1185,62209,43.14499303,0.059733811,0.083263947,62209,-40.90135741,-47.3693517,FALSE,0
271,2a4740e7-8d3e-11ec-bd8a-f4d1080d95a2,CTSIUSDT,rsi,15m,500,2/14/2022 2:30,2/14/2022 3:30,0.041666667,0.4312,0.4335,0.533395176,TRUE,0.4335,0.4269,64064,31.00466763,0.059733811,-0.046382189,64064,-40.90135741,69.88011988,FALSE,0
276,2f0a4b92-8d3e-11ec-b06c-f4d1080d95a2,ATAUSDT,rsi,15m,500,2/14/2022 2:30,2/14/2022 3:30,0.041666667,0.415,0.4172,0.530120482,TRUE,0.4172,0.41,65440,28.9762888,0.059733811,-0.120481928,65440,-40.90135741,-47.62377751,FALSE,0
262,1db2b277-8d3e-11ec-b7cf-f4d1080d95a2,ONTUSDT,rsi,15m,500,2/14/2022 2:30,2/14/2022 2:30,0,0.5326,0.5354,0.525722869,TRUE,0.5354,0.5326,80764,36.70520476,0.059733811,0.206533984,80764,-40.90135741,-92.41122282,FALSE,0
260,1d002a99-8d3e-11ec-b610-f4d1080d95a2,EOSUSDT,rsi,15m,500,2/14/2022 2:30,2/14/2022 8:00,0.229166667,2.345,2.357,0.511727079,TRUE,2.357,2.311,88206.2,36.7657252,0.059733811,0.042643923,88206.2,-40.90135741,-18.55062343,FALSE,0
285,774fa64e-8d3e-11ec-9c19-f4d1080d95a2,MBLUSDT,rsi,15m,500,2/14/2022 2:30,2/14/2022 3:00,0.020833333,0.005975,0.006014,0.652719665,TRUE,0.006014,0.005949,91205,30.48865494,0.059733811,-0.083682008,91205,-40.90135741,-607.4348994,FALSE,0
275,2eacd63f-8d3e-11ec-8875-f4d1080d95a2,CRVUSDT,rsi,15m,500,2/14/2022 2:30,2/14/2022 3:15,0.03125,2.701,2.718,0.62939652,TRUE,2.718,2.668,94626.5,37.79423873,0.059733811,-0.074046649,94626.5,-40.90135741,-5.030937422,FALSE,0
272,2c62f365-8d3e-11ec-aaf3-f4d1080d95a2,ENJUSDT,rsi,15m,500,2/14/2022 2:30,2/14/2022 3:30,0.041666667,1.699,1.708,0.529723367,TRUE,1.708,1.676,95886.2,36.10485256,0.059733811,0,95886.2,-40.90135741,39.22337104,FALSE,0
279,32c7988b-8d3e-11ec-b866-f4d1080d95a2,ALPHAUSDT,rsi,15m,500,2/14/2022 2:30,2/14/2022 3:30,0.041666667,0.3651,0.367,0.520405368,TRUE,0.367,0.361,95915,25.69388508,0.059733811,0.21911805,95915,-40.90135741,-25.79054371,FALSE,0
270,293f131b-8d3e-11ec-bc7e-f4d1080d95a2,OCEANUSDT,rsi,15m,500,2/14/2022 2:30,2/14/2022 3:30,0.041666667,0.5457,0.5485,0.513102437,TRUE,0.5485,0.5385,101873,36.95818107,0.059733811,0.201575957,101873,-40.90135741,-12.33987416,FALSE,0
228,03f5e9ec-8d3e-11ec-ad40-f4d1080d95a2,MANAUSDT,rsi,15m,500,2/14/2022 2:30,2/14/2022 3:15,0.03125,2.7464,2.7605,0.513399359,TRUE,2.7605,2.7173,144349,33.40766674,0.059733811,-0.116516167,144349,-40.90135741,-8.309721578,FALSE,0
245,0f778994-8d3e-11ec-8b12-f4d1080d95a2,XEMUSDT,rsi,15m,500,2/14/2022 2:30,2/14/2022 13:00,0.4375,0.1087,0.1104,1.563937443,TRUE,0.1104,0.1066,199127,43.53676807,0.059733811,0,199127,-40.90135741,-24.83741532,TRUE,0
231,06e4f1d7-8d3e-11ec-bd7c-f4d1080d95a2,HBARUSDT,rsi,15m,500,2/14/2022 2:30,2/14/2022 12:30,0.416666667,0.2253,0.2265,0.532623169,TRUE,0.2265,0.2214,273649,46.55002624,0.059733811,0.044385264,273649,-40.90135741,50.45258707,FALSE,0
232,073300c5-8d3e-11ec-b16a-f4d1080d95a2,SANDUSDT,rsi,15m,500,2/14/2022 2:30,2/14/2022 3:30,0.041666667,3.9361,3.9562,0.510657758,TRUE,3.9562,3.8813,285054,32.1964978,0.059733811,-0.066055232,285054,-40.90135741,-19.785374,FALSE,0
267,27479278-8d3e-11ec-82c8-f4d1080d95a2,ONGUSDT,rsi,15m,500,2/14/2022 2:30,2/14/2022 2:30,0,0.7938,0.7982,0.554295792,TRUE,0.7982,0.7873,356514,46.45887979,0.059733811,0.113378685,356514,-40.90135741,-203.7521668,FALSE,0
263,1e22c027-8d3e-11ec-ab88-f4d1080d95a2,BTSUSDT,rsi,15m,500,2/14/2022 2:30,2/14/2022 7:15,0.197916667,0.02304,0.02316,0.520833333,TRUE,0.02316,0.02273,370909.7,38.70059774,0.059733811,0.173611111,370909.7,-40.90135741,-474.677772,FALSE,0
227,03a1223c-8d3e-11ec-b686-f4d1080d95a2,CHZUSDT,rsi,15m,500,2/14/2022 2:30,2/14/2022 6:45,0.177083333,0.1972,0.1982,0.507099391,TRUE,0.1982,0.1953,377896,32.53058345,0.059733811,-0.152129817,377896,-40.90135741,35.7130004,FALSE,0
281,357f1614-8d3e-11ec-b6db-f4d1080d95a2,COTIUSDT,rsi,15m,500,2/14/2022 2:30,2/14/2022 3:30,0.041666667,0.2646,0.2661,0.566893424,TRUE,0.2661,0.2627,396855,31.75298605,0.059733811,-0.07558579,396855,-40.90135741,74.73182901,FALSE,0
252,188939e1-8d3e-11ec-99a0-f4d1080d95a2,PONDUSDT,rsi,15m,500,2/14/2022 2:30,2/14/2022 6:45,0.177083333,0.04186,0.04207,0.501672241,TRUE,0.04207,0.04131,653021.93,23.95122704,0.059733811,0.023889154,653021.93,-40.90135741,-75.06895825,FALSE,0
258,1a800329-8d3e-11ec-937b-f4d1080d95a2,DGBUSDT,rsi,15m,500,2/14/2022 2:30,2/14/2022 3:15,0.03125,0.02243,0.02257,0.624164066,TRUE,0.02257,0.02228,866872,30.74950002,0.059733811,0.044583148,866872,-40.90135741,-14.05897295,FALSE,0
259,1cae713b-8d3e-11ec-a7f6-f4d1080d95a2,LINAUSDT,rsi,15m,500,2/14/2022 2:30,2/14/2022 3:15,0.03125,0.02364,0.02376,0.507614213,TRUE,0.02376,0.02334,978807.88,33.84665138,0.059733811,0.211505922,978807.88,-40.90135741,-51.47970815,FALSE,0
250,16065d50-8d3e-11ec-9288-f4d1080d95a2,RSRUSDT,rsi,15m,500,2/14/2022 2:30,2/14/2022 3:15,0.03125,0.01717,0.01726,0.524170064,TRUE,0.01726,0.01709,1004158,27.998873,0.059733811,-0.058241118,1004158,-40.90135741,-21.89028021,FALSE,0
242,0e8b7b8d-8d3e-11ec-b027-f4d1080d95a2,ADAUSDT,rsi,15m,500,2/14/2022 2:30,2/14/2022 3:45,0.052083333,1.026,1.032,0.584795322,TRUE,1.032,1.018,1115658.6,36.95471714,0.059733811,0.194931774,1115658.6,-40.90135741,-34.58329457,FALSE,0
247,102e3823-8d3e-11ec-a943-f4d1080d95a2,ROSEUSDT,rsi,15m,500,2/14/2022 2:30,2/14/2022 4:00,0.0625,0.28196,0.28479,1.003688466,TRUE,0.28479,0.277,1738762.3,31.36194921,0.059733811,-0.166690311,1738762.3,-40.90135741,-36.70036439,FALSE,0
251,1836e150-8d3e-11ec-89b2-f4d1080d95a2,XRPUSDT,rsi,15m,500,2/14/2022 2:30,2/14/2022 3:15,0.03125,0.7898,0.7939,0.519118764,TRUE,0.7939,0.7846,2512864,35.83452448,0.059733811,0,2512864,-40.90135741,-43.34858552,FALSE,0
256,19d1860a-8d3e-11ec-b165-f4d1080d95a2,VETUSDT,rsi,15m,500,2/14/2022 2:30,2/14/2022 13:00,0.4375,0.05583,0.05611,0.501522479,TRUE,0.05611,0.05429,3197653.2,43.12907236,0.059733811,-0.017911517,3197653.2,-40.90135741,-38.43111567,FALSE,0
261,1d584d22-8d3e-11ec-9d69-f4d1080d95a2,GALAUSDT,rsi,15m,500,2/14/2022 2:30,2/14/2022 3:00,0.020833333,0.27925,0.28104,0.641002686,TRUE,0.28104,0.2771,5997630,42.15201613,0.059733811,-0.010743062,5997630,-40.90135741,-93.50243346,FALSE,0
265,20b68121-8d3e-11ec-808b-f4d1080d95a2,DOGEUSDT,rsi,15m,500,2/14/2022 2:30,2/14/2022 13:00,0.4375,0.1462,0.147,0.547195622,TRUE,0.147,0.1429,9677684,36.73381737,0.059733811,-0.068399453,9677684,-40.90135741,-118.9011338,FALSE,0
238,0b3968a2-8d3e-11ec-ba40-f4d1080d95a2,WINUSDT,rsi,15m,500,2/14/2022 2:30,2/14/2022 4:15,0.072916667,0.0003097,0.0003113,0.516628996,TRUE,0.0003113,0.0003079,656201715,26.4186441,0.059733811,0.064578624,656201715,-40.90135741,-49.53351074,FALSE,0
1055,f73e685c-8d82-11ec-acd3-f4d1080d95a2,YFIIUSDT,rsi,15m,500,2/14/2022 10:30,2/14/2022 11:30,0.041666667,2117,2129,0.566839868,TRUE,2129,2113,0.1702,49.55011951,-0.016835428,0.141709967,0.1702,-32.61469372,-334.7238543,FALSE,0
1044,233bdca2-8d81-11ec-8adb-f4d1080d95a2,KSMUSDT,rsi,15m,500,2/14/2022 10:30,2/14/2022 12:45,0.09375,163.6,164.5,0.550122249,TRUE,164.5,161,103.845,54.43415736,-0.016835428,0.122249389,103.845,-32.61469372,9.261880688,FALSE,0
1061,2cbe7be1-8d83-11ec-9e49-f4d1080d95a2,TORNUSDT,rsi,15m,500,2/14/2022 10:45,2/14/2022 10:45,0,23.75,23.87,0.505263158,TRUE,23.87,23.71,135.69,70.71029912,-0.016835428,0.252631579,135.69,-32.61469372,-263.2618469,FALSE,0
1041,1b3239c9-8d81-11ec-82c0-f4d1080d95a2,DASHUSDT,rsi,15m,500,2/14/2022 10:30,2/14/2022 11:30,0.041666667,100.4,101,0.597609562,TRUE,101,100.2,269.417,50.08206266,-0.016835428,-0.099601594,269.417,-32.61469372,-181.331913,FALSE,0
1053,a2948d2e-8d81-11ec-8891-f4d1080d95a2,OGUSDT,rsi,15m,500,2/14/2022 10:30,2/14/2022 12:45,0.09375,3.325,3.343,0.541353383,TRUE,3.343,3.285,505.4,45.89448645,-0.016835428,-0.120300752,505.4,-32.61469372,90.18599129,FALSE,0
1045,23c54484-8d81-11ec-a4fa-f4d1080d95a2,UNIUSDT,rsi,15m,500,2/14/2022 10:30,2/14/2022 11:30,0.041666667,10.35,10.41,0.579710145,TRUE,10.41,10.31,2410.37,52.83721132,-0.016835428,0.193236715,2410.37,-32.61469372,-69.10474326,FALSE,0
1050,3db29428-8d81-11ec-a007-f4d1080d95a2,XVSUSDT,rsi,15m,500,2/14/2022 10:30,2/14/2022 11:15,0.03125,8.71,8.76,0.574052813,TRUE,8.76,8.7,3067.69,52.71227966,-0.016835428,0.114810563,3067.69,-32.61469372,65.78044066,FALSE,0
1049,3c4152c6-8d81-11ec-9177-f4d1080d95a2,PLAUSDT,rsi,15m,500,2/14/2022 10:30,2/14/2022 12:30,0.083333333,1.001,1.008,0.699300699,TRUE,1.008,0.995,6180.98,47.56723714,-0.016835428,0.2997003,6180.98,-32.61469372,57.54572899,FALSE,0
1042,1cea12fd-8d81-11ec-ad29-f4d1080d95a2,DEGOUSDT,rsi,15m,500,2/14/2022 10:30,2/14/2022 12:30,0.083333333,3.3,3.32,0.606060606,TRUE,3.32,3.27,7032.81,51.29976248,-0.016835428,0.303030303,7032.81,-32.61469372,43.94815159,FALSE,0
1039,11568bf8-8d81-11ec-a641-f4d1080d95a2,AVAXUSDT,rsi,15m,500,2/14/2022 10:30,2/14/2022 10:45,0.010416667,78.34,78.76,0.536124585,TRUE,78.76,78.1,10485.55,52.61077551,-0.016835428,0.229767679,10485.55,-32.61469372,-0.21143383,FALSE,0
1051,4ad352ad-8d81-11ec-93ab-f4d1080d95a2,DREPUSDT,rsi,15m,500,2/14/2022 10:30,2/14/2022 12:45,0.09375,0.7245,0.7283,0.524499655,TRUE,0.7283,0.7182,13532,47.09656158,-0.016835428,0.124223602,13532,-32.61469372,-33.49837422,FALSE,0
1054,c2b843b6-8d81-11ec-b961-f4d1080d95a2,BEAMUSDT,rsi,15m,500,2/14/2022 10:30,2/14/2022 10:45,0.010416667,0.3482,0.35,0.516944285,TRUE,0.35,0.3482,14382,60.58598051,-0.016835428,0.057438254,14382,-32.61469372,55.31914894,FALSE,0
1043,21912d71-8d81-11ec-9a83-f4d1080d95a2,ANTUSDT,rsi,15m,500,2/14/2022 10:30,2/14/2022 10:45,0.010416667,5.64,5.68,0.709219858,TRUE,5.68,5.619,21578.7,56.09301245,-0.016835428,-0.212765957,21578.7,-32.61469372,58.4335479,FALSE,0
1047,2e3583bb-8d81-11ec-b65c-f4d1080d95a2,NULSUSDT,rsi,15m,500,2/14/2022 10:30,2/14/2022 11:00,0.020833333,0.4584,0.4614,0.654450262,TRUE,0.4614,0.4497,43210,60.60248385,-0.016835428,-0.370855148,43210,-32.61469372,-457.0678084,FALSE,0
1048,36caf37d-8d81-11ec-b024-f4d1080d95a2,KEEPUSDT,rsi,15m,500,2/14/2022 10:30,2/14/2022 10:30,0,0.6278,0.6313,0.557502389,TRUE,0.6313,0.6274,56508,55.46128742,-0.016835428,-0.286715514,56508,-32.61469372,-26.6758689,FALSE,0
